local_ID,TR,Season,STOR_ID,Contracted_MW,BM_NBM,C_F_PF,Response_Time,Availability_Price,Utilisation_Price,Accepted,Location,All_or_Nothing,indexation
607,TR30,11.2,565,7,NBM,PF,12,4.05,59.19,FALSE,Multiple,FALSE,FALSE
608,TR30,11.2,431,10,NBM,C,8,4.4,60.85,FALSE,South,FALSE,TRUE
609,TR30,11.2,362,10,NBM,C,8,4.4,60.85,FALSE,North,FALSE,TRUE
610,TR30,11.2,235,5,NBM,C,8,4.4,60.85,FALSE,Multiple,FALSE,TRUE
611,TR30,11.2,231,10,NBM,C,14,4.4,60.85,FALSE,South,FALSE,TRUE
612,TR30,11.2,239,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
613,TR30,11.2,238,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
614,TR30,11.2,476,18,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
615,TR30,11.2,311,8,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
616,TR30,11.2,424,6,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
617,TR30,11.2,74,3,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
618,TR30,11.2,569,5,NBM,PF,12,4.65,59.18,FALSE,Multiple,FALSE,FALSE
619,TR30,11.2,716,6,NBM,C,7,4.95,77.9,FALSE,North,TRUE,FALSE
620,TR30,11.2,46,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
621,TR30,11.2,47,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
622,TR30,11.2,354,3,NBM,PF,12,5.15,59.17,FALSE,Multiple,FALSE,FALSE
623,TR30,11.2,10,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
624,TR30,11.2,9,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
625,TR30,11.2,59,60,BM,C,10,6,183,FALSE,South,FALSE,FALSE
626,TR30,11.2,60,39,BM,C,10,6,204,FALSE,South,FALSE,FALSE
627,TR30,11.2,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
628,TR30,11.2,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
629,TR30,11.2,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
630,TR30,11.2,478,9,NBM,C,4,7.6,125,FALSE,South,FALSE,FALSE
631,TR30,11.2,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
632,TR30,11.2,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
633,TR30,11.2,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
634,TR30,11.2,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
635,TR30,11.2,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
636,TR30,11.2,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
637,TR30,11.2,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
638,TR30,11.2,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
639,TR30,11.2,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
640,TR30,11.2,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
641,TR30,11.2,329,99,BM,C,18,11.29,165,FALSE,North,TRUE,FALSE
642,TR30,11.2,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
643,TR30,11.2,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
644,TR30,11.2,108,44,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
645,TR30,11.2,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
646,TR30,11.3,193,4,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
647,TR30,11.3,195,3,NBM,C,15,1.5,150,TRUE,North,FALSE,FALSE
648,TR30,11.3,194,6,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
649,TR30,11.3,192,5,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
650,TR30,11.3,417,10,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
651,TR30,11.3,299,4,NBM,C,15,2,130,FALSE,South,FALSE,FALSE
652,TR30,11.3,420,7,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
653,TR30,11.3,328,4,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
654,TR30,11.3,712,4,NBM,C,9,2.05,124.95,FALSE,Multiple,FALSE,FALSE
655,TR30,11.3,240,3,NBM,C,8,2.1,116.96,FALSE,Multiple,FALSE,FALSE
656,TR30,11.3,270,7,NBM,C,6,2.25,99,FALSE,South,FALSE,FALSE
657,TR30,11.3,16,5,NBM,C,10,2.25,99,FALSE,South,FALSE,FALSE
658,TR30,11.3,418,4,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
659,TR30,11.3,469,6,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
660,TR30,11.3,419,3,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
661,TR30,11.3,339,5,NBM,C,8,2.45,111.9,FALSE,Multiple,FALSE,FALSE
662,TR30,11.3,471,4,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
663,TR30,11.3,473,5,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
664,TR30,11.3,340,6,NBM,C,6,2.7,105.87,FALSE,Multiple,FALSE,FALSE
665,TR30,11.3,472,8,NBM,C,15,2.75,110,FALSE,Multiple,FALSE,FALSE
666,TR30,11.3,33,16,NBM,C,14,2.84,140,FALSE,North,TRUE,FALSE
667,TR30,11.3,585,27,BM,C,17,3,170,FALSE,South,FALSE,FALSE
668,TR30,11.3,470,3,NBM,C,15,3,100,FALSE,Multiple,FALSE,FALSE
669,TR30,11.3,680,10,NBM,C,15,3.5,58.5,FALSE,South,FALSE,FALSE
670,TR30,11.3,568,4,NBM,PF,12,3.65,59.23,FALSE,Multiple,FALSE,FALSE
671,TR30,11.3,677,8,NBM,C,18,3.75,58.5,FALSE,North,FALSE,FALSE
672,TR30,11.3,648,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
673,TR30,11.3,649,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
674,TR30,11.3,639,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
675,TR30,11.3,653,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
676,TR30,11.3,651,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
677,TR30,11.3,655,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
678,TR30,11.3,650,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
679,TR30,11.3,727,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
680,TR30,11.3,654,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
681,TR30,11.3,640,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
682,TR30,11.3,728,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
683,TR30,11.3,726,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
684,TR30,11.3,643,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
685,TR30,11.3,638,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
686,TR30,11.3,729,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
687,TR30,11.3,642,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
688,TR30,11.3,652,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
689,TR30,11.3,641,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
690,TR30,11.3,637,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
691,TR30,11.3,636,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
692,TR30,11.3,679,7,NBM,C,15,4,58.5,FALSE,North,FALSE,FALSE
693,TR30,11.3,565,7,NBM,PF,12,4.05,59.19,FALSE,Multiple,FALSE,FALSE
694,TR30,11.3,235,5,NBM,C,8,4.4,60.85,FALSE,Multiple,FALSE,TRUE
695,TR30,11.3,362,10,NBM,C,8,4.4,60.85,FALSE,North,FALSE,TRUE
696,TR30,11.3,431,10,NBM,C,8,4.4,60.85,FALSE,South,FALSE,TRUE
697,TR30,11.3,231,10,NBM,C,14,4.4,60.85,FALSE,South,FALSE,TRUE
698,TR30,11.3,239,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
699,TR30,11.3,238,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
700,TR30,11.3,476,18,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
701,TR30,11.3,311,8,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
702,TR30,11.3,424,6,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
703,TR30,11.3,74,3,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
704,TR30,11.3,569,5,NBM,PF,12,4.65,59.18,FALSE,Multiple,FALSE,FALSE
705,TR30,11.3,716,6,NBM,C,7,4.95,77.9,FALSE,North,TRUE,FALSE
706,TR30,11.3,46,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
707,TR30,11.3,47,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
708,TR30,11.3,9,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
709,TR30,11.3,10,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
710,TR30,11.3,59,60,BM,C,10,6,183,FALSE,South,FALSE,FALSE
711,TR30,11.3,60,39,BM,C,10,6,204,FALSE,South,FALSE,FALSE
712,TR30,11.3,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
713,TR30,11.3,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
714,TR30,11.3,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
715,TR30,11.3,478,9,NBM,C,4,7.6,125,FALSE,South,FALSE,FALSE
716,TR30,11.3,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
717,TR30,11.3,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
718,TR30,11.3,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
719,TR30,11.3,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
720,TR30,11.3,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
721,TR30,11.3,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
722,TR30,11.3,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
723,TR30,11.3,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
724,TR30,11.3,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
725,TR30,11.3,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
726,TR30,11.3,329,99,BM,C,18,11.29,165,FALSE,North,TRUE,FALSE
727,TR30,11.3,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
728,TR30,11.3,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
729,TR30,11.3,108,44,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
730,TR30,11.3,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
731,TR30,11.4,193,4,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
732,TR30,11.4,195,3,NBM,C,15,1.5,150,TRUE,North,FALSE,FALSE
733,TR30,11.4,194,6,NBM,C,15,1.5,150,TRUE,Multiple,FALSE,FALSE
734,TR30,11.4,192,5,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
735,TR30,11.4,417,10,NBM,C,15,1.75,140,TRUE,Multiple,FALSE,FALSE
736,TR30,11.4,328,4,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
737,TR30,11.4,420,7,NBM,C,15,2,130,FALSE,Multiple,FALSE,FALSE
738,TR30,11.4,299,4,NBM,C,15,2,130,FALSE,South,FALSE,FALSE
739,TR30,11.4,712,4,NBM,C,9,2.05,124.95,FALSE,Multiple,FALSE,FALSE
740,TR30,11.4,240,3,NBM,C,8,2.1,116.96,FALSE,Multiple,FALSE,FALSE
741,TR30,11.4,270,7,NBM,C,6,2.25,99,FALSE,South,FALSE,FALSE
742,TR30,11.4,16,5,NBM,C,10,2.25,99,FALSE,South,FALSE,FALSE
743,TR30,11.4,418,4,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
744,TR30,11.4,419,3,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
745,TR30,11.4,469,6,NBM,C,15,2.25,120,FALSE,Multiple,FALSE,FALSE
746,TR30,11.4,339,5,NBM,C,8,2.45,111.9,FALSE,Multiple,FALSE,FALSE
747,TR30,11.4,473,5,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
748,TR30,11.4,471,4,NBM,C,15,2.5,120,FALSE,Multiple,FALSE,FALSE
749,TR30,11.4,340,6,NBM,C,6,2.7,105.87,FALSE,Multiple,FALSE,FALSE
750,TR30,11.4,472,8,NBM,C,15,2.75,110,FALSE,Multiple,FALSE,FALSE
751,TR30,11.4,33,16,NBM,C,14,2.84,140,FALSE,North,TRUE,FALSE
752,TR30,11.4,470,3,NBM,C,15,3,100,FALSE,Multiple,FALSE,FALSE
753,TR30,11.4,585,29,BM,C,20,3.5,170,FALSE,South,FALSE,FALSE
754,TR30,11.4,680,10,NBM,C,15,3.5,58.5,FALSE,South,FALSE,FALSE
755,TR30,11.4,568,4,NBM,PF,12,3.65,59.23,FALSE,Multiple,FALSE,FALSE
756,TR30,11.4,677,8,NBM,C,18,3.75,58.5,FALSE,North,FALSE,FALSE
757,TR30,11.4,654,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
758,TR30,11.4,652,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
759,TR30,11.4,637,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
760,TR30,11.4,640,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
761,TR30,11.4,636,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
762,TR30,11.4,641,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
763,TR30,11.4,651,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
764,TR30,11.4,648,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
765,TR30,11.4,650,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
766,TR30,11.4,649,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
767,TR30,11.4,726,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
768,TR30,11.4,643,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
769,TR30,11.4,653,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
770,TR30,11.4,638,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
771,TR30,11.4,729,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
772,TR30,11.4,642,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
773,TR30,11.4,655,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
774,TR30,11.4,639,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
775,TR30,11.4,727,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
776,TR30,11.4,728,4,NBM,C,9,3.95,67.5,FALSE,South,FALSE,FALSE
777,TR30,11.4,679,7,NBM,C,15,4,58.5,FALSE,North,FALSE,FALSE
778,TR30,11.4,565,7,NBM,PF,12,4.05,59.19,FALSE,Multiple,FALSE,FALSE
779,TR30,11.4,235,5,NBM,C,8,4.4,60.85,FALSE,Multiple,FALSE,TRUE
780,TR30,11.4,431,10,NBM,C,8,4.4,60.85,FALSE,South,FALSE,TRUE
781,TR30,11.4,362,10,NBM,C,8,4.4,60.85,FALSE,North,FALSE,TRUE
782,TR30,11.4,231,10,NBM,C,14,4.4,60.85,FALSE,South,FALSE,TRUE
783,TR30,11.4,238,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
784,TR30,11.4,239,10,NBM,C,14,4.4,60.85,FALSE,Multiple,FALSE,TRUE
785,TR30,11.4,476,18,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
786,TR30,11.4,311,8,NBM,C,7,4.5,60.49,FALSE,North,FALSE,FALSE
787,TR30,11.4,424,6,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
788,TR30,11.4,569,5,NBM,PF,12,4.65,59.18,FALSE,Multiple,FALSE,FALSE
789,TR30,11.4,74,3,NBM,PF,12,4.65,59.18,FALSE,North,FALSE,FALSE
790,TR30,11.4,716,6,NBM,C,7,4.95,77.9,FALSE,North,TRUE,FALSE
791,TR30,11.4,47,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
792,TR30,11.4,46,15,BM,C,10,5,214,FALSE,North,FALSE,FALSE
793,TR30,11.4,9,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
794,TR30,11.4,10,25,BM,C,10,5.5,189,FALSE,South,FALSE,FALSE
795,TR30,11.4,59,60,BM,C,10,6,183,FALSE,South,FALSE,FALSE
796,TR30,11.4,60,39,BM,C,10,6,204,FALSE,South,FALSE,FALSE
797,TR30,11.4,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
798,TR30,11.4,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
799,TR30,11.4,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
800,TR30,11.4,478,9,NBM,C,4,7.6,125,FALSE,South,FALSE,FALSE
801,TR30,11.4,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
802,TR30,11.4,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
803,TR30,11.4,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
804,TR30,11.4,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
805,TR30,11.4,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
806,TR30,11.4,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
807,TR30,11.4,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
808,TR30,11.4,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
809,TR30,11.4,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
810,TR30,11.4,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
811,TR30,11.4,329,99,BM,C,18,11.29,165,FALSE,North,TRUE,FALSE
812,TR30,11.4,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
813,TR30,11.4,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
814,TR30,11.4,108,45,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
815,TR30,11.4,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
816,TR30,11.5,712,4,NBM,PF,9,3.94,137.95,TRUE,Multiple,FALSE,FALSE
817,TR30,11.5,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
818,TR30,11.5,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
819,TR30,11.5,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
820,TR30,11.5,478,9,NBM,PF,4,7.6,125,FALSE,South,FALSE,FALSE
821,TR30,11.5,716,6,NBM,F,7,7.99,82.9,TRUE,North,TRUE,FALSE
822,TR30,11.5,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
823,TR30,11.5,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
824,TR30,11.5,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
825,TR30,11.5,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
826,TR30,11.5,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
827,TR30,11.5,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
828,TR30,11.5,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
829,TR30,11.5,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
830,TR30,11.5,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
831,TR30,11.5,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
832,TR30,11.5,47,15,BM,C,10,11.5,214,TRUE,North,FALSE,FALSE
833,TR30,11.5,46,15,BM,C,10,11.5,214,TRUE,North,FALSE,FALSE
834,TR30,11.5,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
835,TR30,11.5,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
836,TR30,11.5,10,25,BM,C,10,12.2,189,TRUE,South,FALSE,FALSE
837,TR30,11.5,9,25,BM,C,10,12.2,189,TRUE,South,FALSE,FALSE
838,TR30,11.5,108,45,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
839,TR30,11.5,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
840,TR30,11.6,712,4,NBM,PF,9,3.94,137.95,TRUE,Multiple,FALSE,FALSE
841,TR30,11.6,121,300,BM,C,11,6.25,145,TRUE,North,TRUE,FALSE
842,TR30,11.6,137,90,BM,C,11,6.5,140,TRUE,North,TRUE,FALSE
843,TR30,11.6,72,20,BM,C,8,7.5,178,TRUE,North,TRUE,FALSE
844,TR30,11.6,478,9,NBM,PF,4,7.6,125,FALSE,South,FALSE,FALSE
845,TR30,11.6,716,6,NBM,F,7,7.99,82.9,TRUE,North,TRUE,FALSE
846,TR30,11.6,128,25,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
847,TR30,11.6,77,40,BM,C,10,8.5,150,TRUE,Scot,TRUE,FALSE
848,TR30,11.6,115,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
849,TR30,11.6,116,25,BM,C,5,10.25,225,FALSE,South,TRUE,FALSE
850,TR30,11.6,696,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
851,TR30,11.6,695,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
852,TR30,11.6,694,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
853,TR30,11.6,693,4,NBM,C,9,10.95,67.5,TRUE,North,TRUE,FALSE
854,TR30,11.6,118,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
855,TR30,11.6,117,25,BM,C,5,11.25,225,FALSE,South,TRUE,FALSE
856,TR30,11.6,46,15,BM,C,10,11.5,214,TRUE,North,FALSE,FALSE
857,TR30,11.6,47,15,BM,C,10,11.5,214,TRUE,North,FALSE,FALSE
858,TR30,11.6,112,50,BM,C,5,11.55,225,FALSE,South,TRUE,FALSE
859,TR30,11.6,113,50,BM,C,5,12.05,225,FALSE,South,TRUE,FALSE
860,TR30,11.6,10,25,BM,C,10,12.2,189,TRUE,South,FALSE,FALSE
861,TR30,11.6,9,25,BM,C,10,12.2,189,TRUE,South,FALSE,FALSE
862,TR30,11.6,108,45,NBM,C,20,13.72,500,FALSE,South,TRUE,FALSE
863,TR30,11.6,109,8,NBM,C,12,21.22,500,FALSE,South,TRUE,FALSE
864,TR29,11.1,338,12,NBM,PF,6,1.9,117.88,TRUE,Multiple,FALSE,FALSE
865,TR29,11.1,557,12,NBM,PF,6,2.1,124.97,TRUE,Multiple,FALSE,FALSE
866,TR29,11.1,334,5,NBM,PF,6,2.9,107.93,FALSE,South,FALSE,FALSE
867,TR29,11.1,422,6,NBM,PF,6,3.4,117.93,FALSE,Multiple,FALSE,FALSE
868,TR29,11.1,341,8,NBM,PF,8,1.9,107.92,TRUE,Multiple,FALSE,FALSE
869,TR29,11.1,337,3,NBM,PF,8,1.9,107.92,TRUE,Multiple,FALSE,FALSE
870,TR29,11.1,567,10,NBM,PF,8,2.3,97.93,TRUE,Multiple,FALSE,FALSE
871,TR29,11.1,423,6,NBM,PF,8,2.4,107.94,TRUE,South,FALSE,FALSE
872,TR29,11.1,333,4,NBM,PF,8,2.4,117.9,FALSE,Multiple,FALSE,FALSE
873,TR29,11.1,75,3,NBM,PF,8,3.7,72.93,TRUE,South,FALSE,FALSE
874,TR29,11.1,348,4,NBM,PF,12,2.7,85.95,TRUE,Multiple,FALSE,FALSE
875,TR29,11.1,570,6,NBM,PF,12,2.7,86.93,TRUE,Multiple,FALSE,FALSE
876,TR29,11.1,519,9,NBM,PF,12,2.7,86.93,TRUE,Multiple,FALSE,FALSE
877,TR29,11.1,518,8,NBM,PF,12,2.9,75.89,TRUE,Multiple,FALSE,FALSE
878,TR29,11.1,566,5,NBM,PF,12,2.9,75.89,TRUE,Multiple,FALSE,FALSE
879,TR29,11.1,344,6,NBM,PF,12,3,73.99,TRUE,Multiple,FALSE,FALSE
880,TR29,11.1,575,11,NBM,PF,12,3.3,72.95,TRUE,Multiple,FALSE,FALSE
881,TR29,11.1,516,6,NBM,PF,12,3.7,72.93,TRUE,Multiple,FALSE,FALSE
882,TR29,11.1,576,12,NBM,PF,12,4,67.88,TRUE,Multiple,FALSE,FALSE
883,TR29,11.1,102,3,NBM,PF,18,1.5,200,TRUE,South,FALSE,FALSE
884,TR29,11.1,709,4,NBM,C,5,8.67,146,FALSE,South,FALSE,FALSE
885,TR29,11.1,714,20,NBM,C,5,8.95,89.9,TRUE,South,TRUE,FALSE
886,TR29,11.1,713,20,NBM,C,5,9.95,89.9,TRUE,South,TRUE,FALSE
887,TR29,11.1,190,16,NBM,C,6,1.9,117.88,TRUE,South,FALSE,FALSE
888,TR29,11.1,145,7,NBM,C,6,1.9,117.89,TRUE,Multiple,FALSE,FALSE
889,TR29,11.1,154,6,NBM,C,6,2.4,107.87,TRUE,North,FALSE,FALSE
890,TR29,11.1,240,12,NBM,C,6,2.9,117.94,FALSE,Multiple,FALSE,FALSE
891,TR29,11.1,476,18,NBM,C,7,8,64.98,FALSE,North,FALSE,FALSE
892,TR29,11.1,311,8,NBM,C,7,8,64.98,FALSE,North,FALSE,FALSE
893,TR29,11.1,339,5,NBM,C,8,3.4,107.99,FALSE,Multiple,FALSE,FALSE
894,TR29,11.1,237,10,NBM,C,8,4.36,60.85,TRUE,Multiple,FALSE,TRUE
895,TR29,11.1,465,16,NBM,C,8,4.36,60.85,TRUE,South,FALSE,TRUE
896,TR29,11.1,184,10,NBM,C,8,4.36,60.85,TRUE,Multiple,FALSE,TRUE
897,TR29,11.1,464,16,NBM,C,8,4.36,60.85,TRUE,South,FALSE,TRUE
898,TR29,11.1,234,10,NBM,C,8,4.36,60.85,TRUE,Multiple,FALSE,TRUE
899,TR29,11.1,37,8,NBM,C,9,2.1,124.96,TRUE,Multiple,FALSE,FALSE
900,TR29,11.1,4,7,NBM,C,10,1,220,TRUE,South,TRUE,FALSE
901,TR29,11.1,183,4,NBM,C,10,4.36,60.85,TRUE,Multiple,FALSE,TRUE
902,TR29,11.1,63,7,NBM,C,11,1,220,TRUE,South,TRUE,FALSE
903,TR29,11.1,56,14,NBM,C,12,1.9,160,TRUE,South,FALSE,FALSE
904,TR29,11.1,109,8,NBM,C,12,2.5,125,FALSE,South,TRUE,FALSE
905,TR29,11.1,33,16,NBM,C,14,5.48,140,FALSE,North,FALSE,FALSE
